pair,signal_time,direction,close_price,fvg_4h_zone_active,ob_4h_zone_active,liq_sweep_1h,liq_sweep_qualified,bos_1h,choch_1h,msb_15m_confirmed,mtf_confluence,atr_ratio,bb_width,close_vs_ema20_4h,close_vs_ema50_4h,high_low_range_15m,trend_direction,momentum_long,momentum_short,macd_histogram,macd_signal_cross,rsi_14,rsi_zone,stoch_k,stoch_d,momentum_3bar,ob_4h_distance_pips,fvg_4h_fill_ratio,liq_sweep_strength,fvg_4h_size_pips,ob_4h_size_pips,sweep_depth_atr_ratio,prior_candle_body_ratio,consecutive_same_dir,sweep_pending_bars,open_positions_count,max_dd_24h,calendar_risk_score,sentiment_score,future_close_price,future_return_pips,session_type,day_of_week,label
GBPJPY,2025-09-18 10:15:00+00:00,long,201.014,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0777169030747848,0.5508511694156464,0.4195616721086884,0.5456822925190667,0.0940000000000225,1.0,1.0,0.0,0.0229196195504569,0.0,70.44080138053265,0.0,71.58590308370209,71.07195301028025,0.0014924556367633,0.0,0.0,0.0725477272060911,4.899999999997817,0.0,0.0,0.6803278688525258,1.0,0.0,0.0,0.0,0.0,0.0,199.706,-130.80000000000211,1,3,2
GBPJPY,2025-09-18 10:30:00+00:00,long,200.962,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0502543187034497,0.5337783413906836,0.3935842913941523,0.5196722858567789,0.0819999999999936,1.0,1.0,1.0,0.011559450657745,0.0,66.16956708010808,-1.0,65.09009009009004,70.74221798891516,-0.0009952031209617,0.0,0.0,0.0725477272060911,4.899999999997817,0.0,0.0,0.4255319148934304,2.0,0.0,0.0,0.0,0.0,0.0,199.566,-139.59999999999866,1,3,0
GBPJPY,2025-09-18 10:45:00+00:00,long,201.008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0334451921013987,0.5150736006193727,0.416564282026243,0.5426811379041885,0.0960000000000036,1.0,1.0,1.0,0.0051885240734599,0.0,68.01707560172314,-1.0,69.79405034325137,68.82334783901449,-0.0208903257896053,0.0,0.0,0.0725477272060911,4.899999999997817,0.0,0.0,0.6585365853659297,1.0,0.0,0.0,0.0,0.0,0.0,199.58,-142.79999999999973,1,3,2
GBPJPY,2025-09-18 11:00:00+00:00,long,200.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2467288160606622,0.492766291827863,0.3076591090307229,0.4336391868969405,0.4759999999999991,1.0,1.0,1.0,-0.0145809565343716,-1.0,53.19168917079492,0.0,38.6768447837152,57.85366173901885,-0.1114350244261683,0.0,0.0,0.0725477272060911,4.899999999997817,0.0,0.0,0.479166666666864,1.0,0.0,0.0,0.0,0.0,0.0,199.58,-120.99999999999795,1,3,2
GBPJPY,2025-09-18 11:15:00+00:00,long,200.662,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2661641205080636,0.4798009858060998,0.2437147872718977,0.3696145551128805,0.186000000000007,1.0,1.0,0.0,-0.0359352196970898,0.0,46.74859095503451,0.0,16.666666666668608,41.71252059787837,-0.1492819538022028,0.0,0.0,0.0725477272060911,4.899999999997817,0.0,0.0,0.4495798319327711,2.0,0.0,0.0,0.0,0.0,0.0,199.581,-108.10000000000173,1,3,0
GBPJPY,2025-09-18 11:30:00+00:00,long,200.657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2411463737355504,0.4646193820425774,0.2412169622031956,0.3671135929338177,0.1160000000000138,1.0,1.0,0.0,-0.0492318918174381,0.0,46.51158632009204,0.0,4.503105590065922,19.94887234681655,-0.1746199156252482,0.0,0.0,0.0725477272060911,4.899999999997817,0.0,0.0,0.6989247311827448,3.0,0.0,0.0,0.0,0.0,0.0,199.69,-96.7000000000013,1,3,0
GBPJPY,2025-09-18 11:45:00+00:00,long,200.764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.232131304134041,0.4265239124357929,0.2946704186734691,0.4206341835658108,0.1399999999999863,1.0,1.0,0.0,-0.0495214006620214,0.0,52.10730701038739,0.0,21.11801242236381,14.095928226366112,-0.0129488520344549,0.0,0.0,0.0725477272060911,4.899999999997817,0.0,0.0,0.0344827586206051,1.0,0.0,0.0,0.0,0.0,0.0,199.601,-116.30000000000109,1,3,0
GBPJPY,2025-09-18 12:00:00+00:00,long,200.755,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2007035244832531,0.3850142322631784,0.290174333549794,0.4161324516434864,0.1020000000000038,1.0,1.0,0.0,-0.0489330747375491,0.0,51.61815682954904,0.0,19.72049689441125,15.113871635613664,0.0463465927778998,0.0,0.0,0.0725477272060911,4.899999999997817,0.0,0.0,0.7714285714286758,1.0,0.0,0.0,0.0,0.0,0.0,199.505,-125.0,3,3,0
GBPJPY,2025-09-18 12:15:00+00:00,long,200.745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1656112371680538,0.3372487088728597,0.2851786834123897,0.4111305272853607,0.0920000000000129,1.0,1.0,0.0,-0.0477776692917713,0.0,51.04478396750877,0.0,19.897959183675887,20.24548950015032,0.0438559332592403,0.0,0.0,0.0725477272060911,4.899999999997817,0.0,0.0,0.1078431372548555,2.0,0.0,0.0,0.0,0.0,0.0,199.64,-110.50000000000182,3,3,0
GBPJPY,2025-09-18 12:30:00+00:00,long,200.844,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1775933753781185,0.2972154251036507,0.3346356197727314,0.4606495784308447,0.1680000000000063,1.0,1.0,0.0,-0.0392623773220485,0.0,56.228550650349085,0.0,36.734693877551024,25.451049985212723,0.0398477814747584,0.0,0.0,0.0725477272060911,4.899999999997817,0.0,0.0,0.0869565217389155,1.0,0.0,0.0,0.0,0.0,0.0,199.684,-115.99999999999966,3,3,2
GBPJPY,2025-09-18 12:45:00+00:00,long,200.917,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1486130210808794,0.2622884786358626,0.3356420137506781,0.4775739027166509,0.100999999999999,1.0,1.0,0.0,-0.0281502090990687,0.0,59.6236023529895,0.0,49.14965986394638,35.26077097505777,0.0806953749595308,0.0,0.0,0.0725477272060911,27.99999999999727,0.0,0.0,0.4404761904760776,2.0,0.0,0.0,0.0,0.0,0.0,199.817,-109.99999999999943,3,3,2
GBPJPY,2025-09-18 13:00:00+00:00,long,200.978,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1455224638465713,0.2573750673708813,0.3661047130884121,0.5080796937053,0.1419999999999959,1.0,1.0,0.0,-0.0166945393157234,0.0,62.257947291428096,0.0,59.52380952381114,48.46938775510285,0.1160676480111604,0.0,0.0,0.0725477272060911,27.99999999999727,0.0,0.0,0.7227722772278036,3.0,0.0,0.0,0.0,0.0,0.0,199.715,-126.30000000000052,3,3,2
GBPJPY,2025-09-18 13:15:00+00:00,long,200.908,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1086635583595634,0.257051911386963,0.3311475171270713,0.4730730483084828,0.0840000000000031,1.0,1.0,0.0,-0.0139461582767591,0.0,57.61262725004157,0.0,47.61904761904601,52.09750566893451,0.0318655274740559,0.0,0.0,0.0725477272060911,27.99999999999727,0.0,0.0,0.4154929577464732,1.0,0.0,0.0,0.0,0.0,0.0,199.722,-118.59999999999786,3,3,2
GBPJPY,2025-09-18 13:30:00+00:00,long,200.758,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1599167753726232,0.2583574395301425,0.2562392400670897,0.3980588081724803,0.2319999999999993,1.0,1.0,0.0,-0.021873038799782,0.0,49.14971647441965,0.0,22.10884353741819,43.08390022675845,-0.0791371561390981,0.0,0.0,0.0725477272060911,27.99999999999727,0.0,0.0,0.8333333333335589,2.0,0.0,0.0,0.0,0.0,0.0,199.83,-92.79999999999973,3,3,2
