pair,signal_time,direction,close_price,fvg_4h_zone_active,ob_4h_zone_active,liq_sweep_1h,liq_sweep_qualified,bos_1h,choch_1h,msb_15m_confirmed,mtf_confluence,atr_ratio,bb_width,close_vs_ema20_4h,close_vs_ema50_4h,high_low_range_15m,trend_direction,momentum_long,momentum_short,macd_histogram,macd_signal_cross,rsi_14,rsi_zone,stoch_k,stoch_d,momentum_3bar,ob_4h_distance_pips,fvg_4h_fill_ratio,liq_sweep_strength,fvg_4h_size_pips,ob_4h_size_pips,sweep_depth_atr_ratio,prior_candle_body_ratio,consecutive_same_dir,sweep_pending_bars,open_positions_count,max_dd_24h,calendar_risk_score,sentiment_score,future_close_price,future_return_pips,session_type,day_of_week,label
EURUSD,2025-09-18 09:30:00+00:00,short,1.18462,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0283419986231193,0.691297011208062,0.3322737000776533,0.6849155722540664,0.0011399999999999,1.0,0.0,2.0,0.000423003443388,0.0,67.6889276794974,-1.0,96.67673716012249,98.0676242348204,0.1564124893258966,0.00174,0.0,3.349897595990284,0.0,34.999999999998366,0.0,0.200000000000148,3.0,0.0,0.0,0.0,0.0,0.0,1.17356,-110.60000000000069,1,3,2
EURUSD,2025-09-18 11:30:00+00:00,long,1.1823,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9315655906240696,0.3597502823247073,0.1357795711720209,0.487730817541467,0.0010499999999999,1.0,0.0,0.0,-0.0001174739997548,0.0,47.91950455536797,0.0,7.299270072991991,25.790754257909352,-0.116585563665869,0.00058,0.0,0.1017607648162307,0.0,34.999999999998366,0.1017607648162307,0.5833333333334104,3.0,8.0,0.0,0.0,0.0,0.0,1.17362,-86.79999999999798,1,3,2
EURUSD,2025-09-18 12:45:00+00:00,long,1.17956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0317073813186384,0.3911690030049606,-0.0871245915566264,0.2448302827576891,0.0013199999999999,1.0,1.0,0.0,-0.0004495446656975,0.0,32.57544008091719,1.0,0.3773584905643303,7.400248469915346,-0.188696807385403,0.0015199999999999,0.0,0.1017607648162307,0.0,58.19999999999936,0.0,0.7065217391304177,2.0,0.0,0.0,0.0,0.0,0.0,1.17523,-43.29999999999945,3,3,2
EURUSD,2025-09-18 13:45:00+00:00,short,1.17672,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2765571604673551,0.8710330638315127,-0.3276825675476524,0.0034730665049955,0.0017599999999999,1.0,1.0,1.0,-0.0008016825721591,0.0,30.64777517008333,1.0,18.97891231964357,8.035337267719278,-0.1993096253827231,0.0013199999999999,0.0,0.1017607648162307,0.0,58.19999999999936,0.0,0.9359331476323248,1.0,0.0,0.0,0.0,0.0,0.0,1.17508,-16.40000000000086,3,3,0
EURUSD,2025-09-18 14:00:00+00:00,short,1.1775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2866631317110837,0.9074666981786076,-0.2616138276627918,0.0697613160391873,0.0014,1.0,0.0,1.0,-0.0006998538521389,0.0,35.33846878374145,0.0,27.63596004439391,15.76076019846837,-0.0814622473397545,0.0005399999999999,0.0,0.1017607648162307,0.0,58.19999999999936,0.0,0.9204545454545282,2.0,0.0,0.0,0.0,0.0,0.0,1.17538,-21.199999999998997,3,3,0
EURUSD,2025-09-18 14:15:00+00:00,short,1.17764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2413294561972463,0.9251276595218028,-0.2497553358885836,0.0816592069812242,0.00065,1.0,0.0,1.0,-0.0005846639473462,0.0,36.17291774241836,0.0,30.19517795637097,25.603350106802814,0.2161518168666485,0.0003999999999999,0.0,0.1017607648162307,0.0,58.19999999999936,0.0,0.5571428571428322,3.0,0.0,0.0,0.0,0.0,0.0,1.17966,20.199999999999108,3,3,0
EURUSD,2025-09-18 14:30:00+00:00,short,1.17683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.264149085749005,0.9336446945642616,-0.318365181153629,0.0128214093880272,0.00146,1.0,1.0,1.0,-0.0005264321691641,0.0,33.48081586271253,1.0,21.927710843372758,26.58628294804588,0.0093480182201419,0.0012099999999999,0.0,0.1017607648162307,0.0,58.19999999999936,0.0,0.2153846153846469,1.0,0.0,0.0,0.0,0.0,0.0,1.17938,25.500000000000522,3,3,0
EURUSD,2025-09-18 14:45:00+00:00,short,1.17755,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2642363837731447,0.9288734201491908,-0.257378652029138,0.0740105628042086,0.0011400000000001,1.0,0.0,1.0,-0.000408112376274,0.0,37.90465337681658,0.0,30.602409638554157,27.575099479432623,0.0042462845010705,0.0004899999999998,0.0,0.1017607648162307,0.0,58.19999999999936,0.0,0.5547945205479233,1.0,0.0,0.0,0.0,0.0,0.0,1.17939,18.399999999998418,3,3,0
EURUSD,2025-09-18 15:00:00+00:00,short,1.17764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2898339120901066,0.920053887217208,-0.2497553358885836,0.0816592069812242,0.00146,1.0,0.0,1.0,-0.000297608056468,0.0,38.4556326493003,0.0,32.03410475030408,28.18807507741033,0.0,0.0003999999999999,0.0,0.1017607648162307,0.0,58.19999999999936,0.0,0.6403508771930081,2.0,0.0,0.0,0.0,0.0,0.0,1.17924,16.00000000000046,3,3,0
EURUSD,2025-09-18 15:15:00+00:00,long,1.17872,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.2911905954404146,0.884052219979962,-0.1582755422018565,0.1734429371054869,0.0011500000000002,1.0,0.0,1.0,-0.0001339373466839,0.0,44.7868164788326,0.0,48.751642575557575,37.12938565480527,0.160600936413921,0.00068,0.0,0.1017607648162307,0.0,58.19999999999936,0.0,0.0479452054794614,3.0,0.0,0.0,0.0,0.0,0.0,1.17964,9.200000000000319,3,3,2
EURUSD,2025-09-18 15:30:00+00:00,short,1.17744,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.314373804325088,0.855822577730817,-0.2666960384231613,0.0646622199211769,0.00143,1.0,0.0,1.0,-9.58272790295e-05,0.0,39.58877677366702,0.0,34.37057991513385,38.38544241366517,-0.0093414292386781,0.0005999999999999,0.0,0.1017607648162307,0.0,58.19999999999936,0.0,0.9217391304346702,1.0,0.0,0.0,0.0,0.0,0.0,1.17966,22.199999999998887,3,3,0
EURUSD,2025-09-18 15:45:00+00:00,short,1.17796,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.3131603843145168,0.8003063630558003,-0.2226502118332669,0.1088543862772922,0.00113,1.0,0.0,1.0,-2.33237774439e-05,0.0,42.50804841158376,0.0,42.81567489114448,41.97929912727863,0.0271729900478818,8e-05,0.0,0.1017607648162307,0.0,58.19999999999936,0.0,0.8881118881117795,1.0,0.0,0.0,0.0,0.0,0.0,1.17992,19.600000000001838,3,3,1
EURUSD,2025-09-18 16:00:00+00:00,short,1.17779,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.3054130193437516,0.7458955231013811,-0.2370498089876598,0.0944069472762502,0.0010499999999999,1.0,1.0,1.0,2.29550804312e-05,1.0,41.79694674363675,0.0,47.52136752136453,41.569207442547615,-0.0788991448350836,0.00025,0.0,0.1017607648162307,0.0,58.19999999999936,0.0,0.4601769911502825,1.0,0.0,0.0,0.0,0.0,0.0,1.17987,20.800000000000818,2,3,0
EURUSD,2025-09-18 16:15:00+00:00,short,1.17762,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2931935400025194,0.6864812355027182,-0.2514494061420527,0.0799595082752081,0.0009799999999999,1.0,0.0,1.0,5.0318506211e-05,0.0,41.05728117793505,0.0,56.37149028077384,48.902844231094285,0.0152874031797668,0.00042,0.0,0.1017607648162307,0.0,58.19999999999936,0.0,0.1523809523811054,2.0,0.0,0.0,0.0,0.0,0.0,1.18,23.800000000000487,2,3,0
